0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6 370.3376503523054
"missing user address" 335.07179117215384
"missing user address" 270.6504915392972
"missing user address" 233.37527414166942
0x320c338bcf70baaae26e96201c33b48105bc62c2 192.74762607703673
"missing user address" 176.6521172322359
0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb 175.60925068248162
0x8aa27e90e139d5ab5704df69429341cbcb2d2464 131.27359170468907
0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8 115.58849872320106
"missing user address" 114.66181003835496
"missing user address" 113.04114841237114
"missing user address" 110.20499056689945
"missing user address" 95.61903593304511
0x2fa130927814b590623031e846f059df9554fdde 93.35986539287313
"missing user address" 89.94672024210176
"missing user address" 89.13638942910985
0xa2ef65aececb83cd1bd3579a8669779099317952 89.13638942910985
"missing user address" 68.06778829132026
"missing user address" 66.04196125884049
0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737 59.32677901814286
"missing user address" 58.748983941913316
"missing user address" 53.48183365746591
"missing user address" 49.43017959250638
"missing user address" 44.56819471455493
"missing user address" 44.163029308058974
"missing user address" 43.75786390156302
0x536c7e8f18d09d04697e0d2624b44bba575388c2 42.59222252993136
"missing user address" 42.54236768207515
0x1e975f53956d644868f3ea25690b1bbeda658565 40.266548965761395
0xfe99402763531258875949d449db20157b77ec5c 38.806849602671114
0xf48d4780a886900c263e72d475b1d8b0c7e5a987 38.806849602671114
"missing user address" 38.08554821061966
0x914c0e63f98a091e74b7c5e78993bb8de735ae74 37.1195952721202
0xc68e8827fc1dd3b2bc94ca8b0228268f16dd6cf6 36.065061315525874
0xa32aecda752cf4ef89956e83d60c04835d4fa867 33.801358408897755
0x7710e7e881333fd3396ca5966bed6e72746b612d 33.745086611018365
"missing user address" 31.19773630018845
"missing user address" 30.792570893692496
"missing user address" 29.57707467420463
"missing user address" 26.740916828732956
"missing user address" 23.499593576765328
0xbcad90f4a1ed4067d9bc33d4089ff18a82250253 20.663435731293646
"missing user address" 19.853104918301742
"missing user address" 19.44793951180579
"missing user address" 18.232443292317924
0x826976d7c600d45fb8287ca1d7c76fc8eb732030 17.999907555555556
0x00d18ca9782be1caef611017c2fbc1a39779a57c 17.999907555555556
0xb22981ba3fe1de2325935c91a3b717168fb86714 17.999907555555556
0xf9c171fb0480fac34289cc5791519fec1d7978c3 17.999907555555556
0x5303d37018b0e7e6f4fe8c706b7001735e5d430a 17.999907555555556
0xdd505da2e2a8017f38a715948c6b6a2922ba27f0 17.999907555555556
"missing user address" 17.01694707283006
"missing user address" 16.61178166633411
0x1d921dff757610fbdb0073479e12c0a07d382677 16.61178166633411
0xd3898129d4acb0f8039b1b9d6367b236f1e6100f 14.974382183639397
"missing user address" 14.585954633854339
"missing user address" 14.180789227358387
"missing user address" 13.775623820862432
"missing user address" 13.370458414366478
"missing user address" 10.534300568894801
"missing user address" 8.508473536415032
"missing user address" 6.887811910431217
"missing user address" 6.482646503935262
"missing user address" 6.077481097439308
"missing user address" 5.267150284447401
"missing user address" 4.051654064959539
"missing user address" 4.051654064959539
0x8aac40061e258d6e45fd13e214710abdf356285a 2.836157845471677
"missing user address" 2.430992438975723
"missing user address" 2.430992438975723
"missing user address" 2.430992438975723
"missing user address" 2.0258270324797696
"missing user address" 1.6206616259838156
"missing user address" 1.6206616259838156
"missing user address" 1.6206616259838156
"missing user address" 1.6206616259838156
"missing user address" 1.6206616259838156
"missing user address" 1.6206616259838156
"missing user address" 1.2154962194878616
"missing user address" 1.2154962194878616
"missing user address" 1.2154962194878616
"missing user address" 0.8103308129919078
"missing user address" 0.4051654064959539
"missing user address" 0.4051654064959539
"missing user address" 0.4051654064959539
"missing user address" 0.4051654064959539
"missing user address" 0.4051654064959539
"missing user address" 0.4051654064959539
"missing user address" 0.4051654064959539
