USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
The Blockchain Socialist ⬛🟥⬛#5005,missing user address,2.477861857993882,0.0,0.0,0.0,2.477861857993882
leopoldddd#2883,missing user address,2.477861857993882,0.0,0.0,0.0,2.477861857993882
Kojak#5611,missing user address,2.477861857993882,0.0,0.0,0.0,2.477861857993882
harsh24#4473,missing user address,2.477861857993882,0.0,0.0,0.0,2.477861857993882
Atotsm#5719,missing user address,2.477861857993882,0.0,0.0,0.0,2.477861857993882
RoguePenguins#3106,missing user address,2.477861857993882,0.0,0.0,0.0,2.477861857993882
isaaaa#0875,missing user address,2.477861857993882,0.0,0.0,0.0,2.477861857993882
aydj#2483,missing user address,2.477861857993882,0.0,0.0,0.0,2.477861857993882
jon.s#3107,missing user address,1.8583963934954115,0.0,0.0,0.0,1.8583963934954115
Ekeneodigwe#1502,missing user address,1.8583963934954115,0.0,0.0,0.0,1.8583963934954115
satchel#7393,missing user address,1.8583963934954115,0.0,0.0,0.0,1.8583963934954115
zcstarr#7166,missing user address,1.8583963934954115,0.0,0.0,0.0,1.8583963934954115
Rohekbenitez#8753,0x6c965b656c450259a6d4d95a2e68fb4319eecbc0,1.8583963934954113,0.0,0.0,0.0,1.8583963934954113
Mert Ozd#6679,missing user address,1.8583963934954113,0.0,0.0,0.0,1.8583963934954113
Uzi#0048,missing user address,1.8583963934954113,0.0,0.0,0.0,1.8583963934954113
Aurelio#6499,missing user address,1.8583963934954113,0.0,0.0,0.0,1.8583963934954113
Lola rennt#6271,missing user address,1.8583963934954113,0.0,0.0,0.0,1.8583963934954113
pab🐝🐙#6151,missing user address,1.8583963934954113,0.0,0.0,0.0,1.8583963934954113
Danada#3389,missing user address,1.8583963934954113,0.0,0.0,0.0,1.8583963934954113
domhs#6371,missing user address,1.8583963934954113,0.0,0.0,0.0,1.8583963934954113
0xhana#8936,missing user address,1.238930928996941,0.0,0.0,0.0,1.238930928996941
capsaicin#1997,missing user address,1.238930928996941,0.0,0.0,0.0,1.238930928996941
T Wells#9070,missing user address,1.238930928996941,0.0,0.0,0.0,1.238930928996941
JBZ#9619,missing user address,1.238930928996941,0.0,0.0,0.0,1.238930928996941
sportingyounglad#7784,missing user address,1.238930928996941,0.0,0.0,0.0,1.238930928996941
shaar#2907,missing user address,1.238930928996941,0.0,0.0,0.0,1.238930928996941
Kraznik#9408,missing user address,1.238930928996941,0.0,0.0,0.0,1.238930928996941
onur#1099,missing user address,1.238930928996941,0.0,0.0,0.0,1.238930928996941
Quasar#0436,missing user address,1.238930928996941,0.0,0.0,0.0,1.238930928996941
Pronoia🐙🦘#2154,missing user address,1.238930928996941,0.0,0.0,0.0,1.238930928996941
ernnnnnesto#7656,missing user address,0.6194654644984705,0.0,0.0,0.0,0.6194654644984705
luigy 𝗹𝗲𝗺𝗼𝗻#1337,missing user address,0.6194654644984705,0.0,0.0,0.0,0.6194654644984705
DaveW#9619,missing user address,0.6194654644984705,0.0,0.0,0.0,0.6194654644984705
superfreek#1454,missing user address,0.6194654644984705,0.0,0.0,0.0,0.6194654644984705
sessionacc#6734,missing user address,0.6194654644984705,0.0,0.0,0.0,0.6194654644984705
🐙Musashi13#5579,0x2bf034eccebc8cd60dab9c249b6c2996dcb7d8ec,0.6194654644984705,0.0,0.0,0.0,0.6194654644984705
geekinada#7923,missing user address,0.0,0.0,0.0,0.0,0.0
mZ#3472,missing user address,0.0,0.0,0.0,0.0,0.0
