0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737 506.57308373947717
"missing user address" 486.9295081967213
"missing user address" 484.4065573770492
"missing user address" 429.7426229508197
"missing user address" 428.0606557377049
"missing user address" 380.12459016393444
0x320c338bcf70baaae26e96201c33b48105bc62c2 336.7874169251219
0xa2ef65aececb83cd1bd3579a8669779099317952 335.94643331856446
0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6 316.20983606557377
"missing user address" 313.68688524590164
"missing user address" 234.6344262295082
"missing user address" 228.74754098360657
0xcf79c7eaec5bdc1a9e32d099c5d6bdf67e4cf6e8 204.75299069561365
"missing user address" 201.8360655737705
"missing user address" 195.1081967213115
"missing user address" 178.28852459016395
0x8aa27e90e139d5ab5704df69429341cbcb2d2464 173.6365972529907
0x0bf920dfe6d36829ab5b0e153857d4ca689e46fb 171.57622950819672
"missing user address" 169.03770491803277
0x1d921dff757610fbdb0073479e12c0a07d382677 147.566105449712
"missing user address" 141.28524590163934
"missing user address" 137.92131147540982
"missing user address" 135.3983606557377
"missing user address" 132.0344262295082
"missing user address" 121.94262295081967
"missing user address" 88.30327868852459
"missing user address" 88.30327868852459
"missing user address" 88.30327868852459
"missing user address" 77.3704918032787
"missing user address" 73.1655737704918
0xc68e8827fc1dd3b2bc94ca8b0228268f16dd6cf6 69.8016393442623
"missing user address" 68.96065573770491
0xa32aecda752cf4ef89956e83d60c04835d4fa867 68.52922020381038
"missing user address" 68.11967213114754
0x536c7e8f18d09d04697e0d2624b44bba575388c2 65.99069561364644
"missing user address" 63.91475409836066
0x2fa130927814b590623031e846f059df9554fdde 62.62676118741693
"missing user address" 60.55081967213115
"missing user address" 56.34590163934426
"missing user address" 53.82295081967213
"missing user address" 50.459016393442624
"missing user address" 47.09508196721311
"missing user address" 47.09508196721311
0xbcad90f4a1ed4067d9bc33d4089ff18a82250253 42.44315463003988
0x7710e7e881333fd3396ca5966bed6e72746b612d 40.761187416925125
"missing user address" 38.68524590163935
"missing user address" 37.84426229508197
"missing user address" 37.00327868852459
0xf48d4780a886900c263e72d475b1d8b0c7e5a987 32.351351351351354
0x1be3505328880f1f204c664d430a9d2817d9d4cc 32.351351351351354
0x914c0e63f98a091e74b7c5e78993bb8de735ae74 32.351351351351354
0x46d79ec988a2f603477e81ff2c0c7edef3901145 32.351351351351354
0xaa01dec5307cf17f20881a3286dcaa062578cea7 32.351351351351354
0xe42f8e2c4b778fcd572c55e457ed77db4cb20a69 32.351351351351354
0x1e975f53956d644868f3ea25690b1bbeda658565 32.351351351351354
"missing user address" 31.95737704918033
0x826976d7c600d45fb8287ca1d7c76fc8eb732030 29.450000000000003
0x5303d37018b0e7e6f4fe8c706b7001735e5d430a 29.450000000000003
0xb22981ba3fe1de2325935c91a3b717168fb86714 29.450000000000003
0x00d18ca9782be1caef611017c2fbc1a39779a57c 29.450000000000003
0xdd505da2e2a8017f38a715948c6b6a2922ba27f0 29.450000000000003
0xf9c171fb0480fac34289cc5791519fec1d7978c3 29.450000000000003
"missing user address" 28.59344262295082
"missing user address" 26.07049180327869
"missing user address" 23.54754098360656
"missing user address" 23.54754098360656
"missing user address" 18.501639344262294
"missing user address" 16.81967213114754
"missing user address" 16.81967213114754
0xd3898129d4acb0f8039b1b9d6367b236f1e6100f 16.355405405405406
"missing user address" 14.29672131147541
"missing user address" 14.296721311475409
0xfe99402763531258875949d449db20157b77ec5c 12.041891891891893
0x6897abe0fd62b589260784b21f4ca3f78a0d8017 12.041891891891893
0xb08f0ca73e8a59a1b7970e22b8ed2f9142c3fa53 10.932786885245902
"missing user address" 10.932786885245902
"missing user address" 10.091803278688525
"missing user address" 9.250819672131147
"missing user address" 9.250819672131147
"missing user address" 9.250819672131147
"missing user address" 8.40983606557377
"missing user address" 7.568852459016394
"missing user address" 7.5688524590163935
"missing user address" 7.5688524590163935
"missing user address" 6.727868852459016
"missing user address" 6.727868852459016
"missing user address" 6.727868852459016
"missing user address" 6.727868852459016
"missing user address" 5.88688524590164
"missing user address" 5.886885245901639
"missing user address" 5.045901639344263
"missing user address" 5.045901639344263
"missing user address" 4.204918032786885
"missing user address" 4.204918032786885
"missing user address" 4.204918032786885
"missing user address" 3.363934426229508
"missing user address" 3.363934426229508
"missing user address" 3.363934426229508
"missing user address" 2.5229508196721313
"missing user address" 2.5229508196721313
"missing user address" 2.5229508196721313
"missing user address" 2.5229508196721313
"missing user address" 2.5229508196721313
"missing user address" 1.681967213114754
"missing user address" 1.681967213114754
"missing user address" 1.681967213114754
"missing user address" 1.681967213114754
"missing user address" 1.681967213114754
"missing user address" 1.681967213114754
"missing user address" 1.681967213114754
"missing user address" 0.840983606557377
"missing user address" 0.840983606557377
"missing user address" 0.840983606557377
